Date,Year,Brand,Post_Content,All_Responses,Comments,Shares,Views,Contains_Link,Contains_Video,Has_Hashtag,Hashtag_Count,Likes,Response_Rate,Comments_Rate,Shares_Rate,Video_Rate
2018-10-14,2018,Marks and Spencer,"In honour of #NationalDessertDay, we're in the mood for a slice of Amanda Holden's M&S favourite: our Apple Crumble Tart. She thought the golden, buttery crumbly bits on top were, ""‘bigger than the cobbles on Coronation street!"" ❤️ Pick it up in store now, and don't forget the custard. #MyMarksFave",309,49,30,0,False,False,True,2,5269969.0,5.863412099767571e-05,9.297967407398414e-06,5.692633106570456e-06,0.0
2018-10-13,2018,Marks and Spencer,"Planning a roast this weekend? Cue this irresistible lamb joint from our Slow Cook range. Simply heat through for the most succulent, slow-cooked meat in half the time! There's enough for six people, so pick one up in store then gather your nearest and dearest for a fuss-free feast.",548,85,45,188000,False,True,False,0,5269861.0,0.00010398756248030072,1.612945768398825e-05,8.539124656229074e-06,0.03567456523046813
2018-10-12,2018,Marks and Spencer,"Thinking of treating yourself to a new sofa or arm chair that you can get in time for Christmas? Get 40% off our best-selling collection, Abbey until the 6th of November. With a timeless design that also offers comfort and practicality, it’s a great new addition to your home. Shop here > http://po.st/AbbeyCollectionSale",226,23,21,0,True,False,False,0,5269782.0,4.2886024507275626e-05,4.3645069188820326e-06,3.984984578109683e-06,0.0
2018-10-12,2018,Marks and Spencer,"Feeling artistic? Introducing our beautiful new Colour Me sauvignon blanc, with an illustrated label for you to customise while you enjoy a glass. Find it in store then share your creation using #colourmewines for the chance to win a magnum of Prosecco*! 🎨
*T&Cs > po.st/ColourMeWinesTandCs",1500,583,432,347000,True,True,True,1,5269782.0,0.00028464175557926303,0.00011063076233514023,8.197682560682777e-05,0.06584712612400287
2018-10-11,2018,Marks and Spencer,"Need a quick but flavour-packed midweek supper that's ready in just 30 minutes? New to our Slow Cook range, our Mexican-style pork shoulder is made with Outdoor-bred British pork that's lightly smoked and rubbed with spices, then cooked until meltingly tender. Serve in tacos with the zingy tomato salsa. Find it in store now for 20% off.",161,36,22,186000,False,True,False,0,5269745.0,3.0551762941091074e-05,6.8314500986290615e-06,4.174775060273315e-06,0.03529582550958348
2018-10-11,2018,Marks and Spencer,"Our soft, stretchy girls’ jeans have been given a shimmery update with some glittery side panels. Maximise your daughter’s sparkle levels by teaming this with our stand-out sequined beret. Shop the jeans here > http://po.st/GlitterJeans & Shop the beret here > http://po.st/SequinBeret",262,77,34,0,True,False,False,0,5269745.0,4.971777571780038e-05,1.4611712710956603e-05,6.4519250931496685e-06,0.0
2018-10-10,2018,Marks and Spencer,"Hands up who else is glad to be back in jumper season (ignoring today's unexpected hot spell)– there’s nothing better than piling on the layers. We’re loving this gorgeous, textured jumper in lilac, the perfect addition to your wardrobe for when there is a chill in the air. Shop this number as well as more of our fantastic new-in knitwear now> http://po.st/AutumnJumpers",1000,132,39,0,True,False,False,0,5269628.0,0.0001897667159807106,2.50492065094538e-05,7.400901923247713e-06,0.0
2018-10-09,2018,Marks and Spencer,"On your marks, get set, bake! This show stopping vegan blackberry pavlova makes the most of gorgeous autumn fruit: perfect for a family gathering.❤️ Find the recipe here: po.st/VeganWeekGBBO",2200,558,383,0,True,False,False,0,5269501.0,0.00041749683698703166,0.00010589237956307438,7.268240389365141e-05,0.0
2018-10-09,2018,Marks and Spencer,"This October, M&S and Breast Cancer Now are on a mission to help fund over 5,000 hours of research into preventing breast cancer – and help stop the devastating impact it has on the lives of families like Sal and Gurveer. Make a difference by purchasing selected pink products this month and we’ll donate 20% of each purchase to Breast Cancer Now. Shop now > http://po.st/BreastCancer-Now",171,10,28,18000,True,True,False,0,5269501.0,3.245089051126473e-05,1.8977128953955986e-06,5.3135961071076755e-06,0.003415883211712077
2018-10-08,2018,Marks and Spencer,"Calling all chocaholics! Made with gooey marshmallows and melted chocolate sandwiched between all-butter cookies, these caramel marshmallow s'mores are the ultimate choc-tastic indulgence. Find the recipe here: po.st/ChocolateChipsMores",1300,726,230,0,True,False,False,0,5269420.0,0.0002467064686436078,0.0001377760740271225,4.364806752925369e-05,0.0
2018-10-07,2018,Marks and Spencer,"Make a bold addition to your makeup bag with our lipstick by Rosie. With hydrating, long-lasting colour coming in a range of shades including Rose Lace, Sour Grapes, Supermodel Kiss and Rosie Lips; this lipstick is perfect for both every day and evening wear. Shop now > http://po.st/LipstickByRosie 💄",188,58,32,23000,True,True,False,0,5269380.0,3.5677821679210835e-05,1.1006987539331005e-05,6.072820711355036e-06,0.004364839886286432
2018-10-06,2018,Marks and Spencer,"Our fiery, tender Chicken Dhansak got top marks from Emma Willis, who said, “It’s as good as a curry you get in a restaurant”, proof that staying in really is the new going out. Try it for yourself this weekend and watch our latest What's new at M&S FOOD episode on our Facebook, IGTV or YouTube channels.",419,40,43,0,False,False,False,0,5269284.0,7.951744487486346e-05,7.591164188531117e-06,8.16050150267095e-06,0.0
2018-10-06,2018,Marks and Spencer,"We’re excited to announce the launch of David Gandy’s capsule tailoring collection. Comprising of three classic pieces including the Grey Prince of Wales three-piece suit, Midnight Blue Dinner Suit, and the Classic Navy Overcoat; these stand-out pieces were designed with versatility in mind. Available online and in selected stores. Shop now > http://po.st/DavidGandyDesigns 🤵",982,184,118,0,True,False,False,0,5269284.0,0.0001863630808284389,3.491935526724314e-05,2.23939343561668e-05,0.0
2018-10-05,2018,Marks and Spencer,"With chillier nights fast approaching it's time for some comfort food. Our four favourite foodies are back for episode two, trying our new autumn dishes, including *THAT* peanut butter chocolate tart. Watch What’s New at M&S FOOD, and don’t forget to share your own M&S food favourite using #MyMarksFave.",1900,229,368,892000,False,True,True,1,5269286.0,0.0003605801620940674,4.3459398483969175e-05,6.98386840266404e-05,0.16928289715153058
2018-10-04,2018,Marks and Spencer,"Tune in tomorrow on Facebook, IGTV or YouTube, where our four fabulous taste-testers will be tucking into our new, cosy autumn comfort food dishes in the What’s New at M&S Kitchen. Prepared meals never tasted so good. 😋",110,35,23,17000,False,True,False,0,5269126.0,2.0876327497197822e-05,6.642467840017491e-06,4.365050294868637e-06,0.0032263415222942102
2018-10-02,2018,Marks and Spencer,We put our classic British scone to the taste test in a country passionate about its traditional baked treats… 🇫🇷 Find out how our homegrown scone scored and try our delicious fresh scones in our in store bakeries.,913,111,118,205000,False,True,False,0,5268781.0,0.00017328486418395452,2.1067491702539928e-05,2.239607226035776e-05,0.03890843062180797
2018-10-01,2018,Marks and Spencer,"This October, M&S and Breast Cancer Now are on a mission to help fund over 5,000 hours of research into preventing breast cancer – and help stop the devastating impact it has on the lives of families like Zoe and Lois. Make a difference by purchasing selected pink products this month and we’ll donate 20% of each purchase to Breast Cancer Now. Shop now > http://po.st/BreastCancerNow",320,25,104,25000,True,True,False,0,5268435.0,6.0739099941443714e-05,4.74524218292529e-06,1.9740207480969208e-05,0.00474524218292529
2018-09-30,2018,Marks and Spencer,Our Autumn Must-Haves are the best way to look good and keep the chill at bay. Our ribbed mustard jumper has a relaxed fit and looks great when teamed with an indigo wash jean and layered over a shirt for a smart-casual look. Shop now > http://po.st/Autumns-Must-Haves,355,21,19,0,True,False,False,0,5268399.0,6.738289943491371e-05,3.986030670797714e-06,3.606408702150312e-06,0.0
2018-09-30,2018,Marks and Spencer,"It's fair to say our M&S Food taste testers took the job of picking their favourite from our new Italian range very seriously. Tune in on the 5th of October to discover the new dishes they’ll be trying next, straight out of the M&S kitchen. #MyMarksFave 😋",655,120,67,519000,False,True,True,1,5268399.0,0.0001243261947320239,2.2777318118844075e-05,1.2717335949687943e-05,0.09851190086400062
2018-09-29,2018,Marks and Spencer,Think fresh and floral with our green nature-inspired bedding. Add our thick moss green throw to maximise your comfort levels and finish off with some of our succulents to achieve this cosy look. Shop our new home collection > http://po.st/Cosy-Homeware,515,63,15,0,True,False,False,0,5268182.0,9.775668342513604e-05,1.195858457433703e-05,2.8472820415088167e-06,0.0
2018-09-28,2018,Marks and Spencer,"Our Dine In is back! Enjoy a delizioso meal at home, with our new Italian menu. Choose from two starters/sharers, a main and a bottle of wine, all for £12. 😋",1900,354,138,428000,False,True,False,0,5267895.0,0.0003606753741295147,6.719951707465694e-05,2.6196421910459492e-05,0.08124687375128016
2018-09-28,2018,Marks and Spencer,"Today is the big day… it’s the World’s Biggest Coffee Morning! We’d love to see your coffee mornings in the comments below and remember, if you pop into an M&S café today we’ll donate 5p of all hot drinks and cakes to Macmillan. Last year we contributed to an amazing £2.3 million raised to support vital work Macmillan do and this year we’d love to raise even more.",189,23,30,0,False,False,False,0,5267895.0,3.587770826867278e-05,4.366070318409915e-06,5.694874328360759e-06,0.0
2018-09-27,2018,Marks and Spencer,It’s time to shop Holly’s Must-Haves collection. Watch Holly Willoughby talk through some of her favourite pieces from the 20 piece edit here. Let us know which items you are loving the most in the comments below! Shop now > http://po.st/Hollys-Must-Haves,714,152,89,43000,True,True,False,0,5267349.0,0.0001355520585402638,2.885702086571442e-05,1.6896545112161734e-05,0.008163499323853423
2018-09-27,2018,Marks and Spencer,"Holly’s Must-Haves have arrived in selected stores and online, with 20 gorgeous pieces in the edit available to buy. Let us know which of the coveted pieces you’ve got your hands on in the comments below. Shop here http://po.st/hollysmusthaveshavearrived",507,62,95,34000,True,True,False,0,5267349.0,9.62533524928764e-05,1.1770626932067725e-05,1.8035638041071514e-05,0.006454859930488752
2018-09-26,2018,Marks and Spencer,It’s almost time to shop Holly’s Must-Haves. Follow us on Instagram? Get a sneak peek of the collection and see Holly talk through her favourite pieces from the edit over on our Instagram TV. Tell us which pieces you’re hoping to get your hands on in the comments below. (sorry bank balance 😉) http://po.st/mandsinstagram,269,39,50,21000,True,True,False,0,5266435.0,5.107819616116025e-05,7.4053890345176575e-06,9.494088505791867e-06,0.003987517172432585
2018-09-25,2018,Marks and Spencer,"We’ve created a special range of easy dressing clothes for children who need extra help. From all-in-ones that allow for a cast (for hip dysplasia) to tees and dresses with discreet pockets for feeding tubes, to clothes that are super-gentle on sensitive skin; we’ve made dressing quick, comfortable and practical. Shop now > http://po.st/KidsEasy-Dressing",34000,3000,24670,0,True,False,False,0,5264767.0,0.006458025587837031,0.000569825787162091,0.004685867389762928,0.0
2018-09-24,2018,Marks and Spencer,"It’s officially Autumn 🍂. Get ahead of the chilly nights with our cosy nightwear that will make staying in that bit more appealing. From cute printed pyjamas (Including these adorable Llama print ones) to satin robes, there is something for everyone. Shop now > http://po.st/Autumn-Nightwear",445,58,28,0,True,False,False,0,5263443.0,8.454542017458913e-05,1.1019403078935214e-05,5.3197118312101035e-06,0.0
2018-09-23,2018,Marks and Spencer,"Autumn's here, so it's officially time to welcome back the roast! With its perfect crispy crackling, our porcetta joint ticks all the Sunday boxes. Order via our fuss-free Food to Order service > po.st/StressFreeRoast",549,43,33,0,True,False,False,0,5263504.0,0.00010430314102544616,8.169462776127843e-06,6.269587711912065e-06,0.0
2018-09-22,2018,Marks and Spencer,Bring a dash of la dolce vita to your Saturday night with this trio of classic Italian cocktails. See the recipes here > po.st/ItalianCocktailsRecipes,419,20,31,0,True,False,False,0,5263242.0,7.96087278525289e-05,3.7999392769703537e-06,5.8899058793040475e-06,0.0
2018-09-21,2018,Marks and Spencer,"As the season changes, we're in the mood for a glass of gorgeous autumn red. With its notes of raspberry and ripe plum, our The Party Malbec is delicious alongside charred steak or tomato pasta. In store now. 🍇",752,92,68,0,False,False,False,0,5263026.0,0.00014288358066253138,1.7480438059777782e-05,1.2920323783314011e-05,0.0
2018-09-21,2018,Marks and Spencer,Unlock a new level of radiance with The Pixi Glow Tonic! This best-selling exfoliating toner evens skin tone and improves texture with the help of glycolic acid and aloe vera. Shop here > http://po.st/Pixi-GlowTonic,303,20,34,0,True,False,False,0,5263026.0,5.757144274035507e-05,3.8000952303864724e-06,6.460161891657006e-06,0.0
2018-09-20,2018,Marks and Spencer,"Protect yourself from this unpredictable weather with our Double Breasted Funnel Neck Coat, in pillar box red. Your new Must-Have purchase. Shop here. http://po.st/redcoat",606,48,24,0,True,False,False,0,5262951.0,0.00011514452633133008,9.120358521293473e-06,4.5601792606467365e-06,0.0
2018-09-19,2018,Marks and Spencer,"Hosting a Macmillan Coffee Morning on 28th September? If you don't fancy baking, order any of our six favourite cakes online and we’ll donate 10% from the sale of each to Macmillan. 😋 > po.st/MacmillanCakes",279,10,28,0,True,False,False,0,5262631.0,5.301530736242005e-05,1.900190228043729e-06,5.3205326385224425e-06,0.0
2018-09-18,2018,Marks and Spencer,"Serve a showstopping dessert that will see you crowned star baker in your family: our decadent chocolate and fig gateau. On your marks, get set, bake! #GBBO 👩‍🍳 > po.st/ChocolateFigGateauRecipe",523,70,45,0,True,False,True,1,5262342.0,9.938540672575062e-05,1.330206208566452e-05,8.551325626498621e-06,0.0
2018-09-16,2018,Marks and Spencer,"We are loving this cosy living room look in autumnal, dusty pinks. The statement sofa and armchair look great with these gorgeous textured cushions in pure Mongolian wool and velvet. Shop our new Homeware collection here > http://po.st/CosyHomeware",392,21,12,0,True,False,False,0,5261092.0,7.450924636938491e-05,3.9915667697884785e-06,2.2808952970219867e-06,0.0
2018-09-15,2018,Marks and Spencer,Planning a delicious brunch this weekend? Think outside the avocado toast with these new ideas from plant-based food blogger Bettina's Kitchen 🥑 > po.st/AvocadoThisWay,303,21,26,0,True,False,False,0,5260028.0,5.7604256099016965e-05,3.992374185080383e-06,4.94293946724238e-06,0.0
2018-09-15,2018,Marks and Spencer,"M&S SALE : We are currently experiencing a technical fault on our website. The sale starts in store today, and will be available for all to shop online once this has been resolved. Thank you for your patience. M&S",462,144,57,0,False,False,False,0,5260028.0,8.783223207176844e-05,2.737628012626549e-05,1.0836444216646756e-05,0.0
2018-09-15,2018,Marks and Spencer,Ready set shop. Our sale starts in-store and online today. Click here to bag yourself a bargain. http://po.st/September_Sale,393,117,70,51000,True,True,False,0,5260028.0,7.471443117793288e-05,2.224322760259071e-05,1.3307913950267945e-05,0.009695765878052359
2018-09-13,2018,Marks and Spencer,Discover our delicious Haddock Mornay with fluffy mash and peas from our low in calories but full of flavours Count On Us ready meal range. Available in store now at the new lower price of £3.,372,57,19,0,False,False,False,0,5258086.0,7.074817718842941e-05,1.08404465046787e-05,3.613482168226233e-06,0.0
2018-09-12,2018,Marks and Spencer,"Know a Colin the Caterpillar fan? In honour of this year's Macmillan Coffee Morning on 28 Sept, we've given everyone's favourite chocolatey treat a special makeover. Pick up this year's Macmillan mascot, plus a troop of matching mini Colins, in store now! We'll donate 10% from the sale of each one to Macmillan, so tag a Colin the Caterpillar cake lover you'd like to share him with...",1800,781,285,0,False,False,False,0,5257410.0,0.000342373906543336,0.00014855223389463634,5.420920186936153e-05,0.0
2018-09-12,2018,Marks and Spencer,"Introducing our amazing new M&S food tasters; Amanda, Emma, Paddy and Rochelle. Watch on Facebook and IGTV to find out what happened when they put our new Italian range to the test.",348,61,40,0,False,False,False,0,5257410.0,6.61922885983783e-05,1.1602671277301942e-05,7.608309034296355e-06,0.0
2018-09-11,2018,Marks and Spencer,"Our love for leopard print knows no bounds. As does our continued love for our Autumn must-haves, taking us through to the new season in style. Click the link to shop... http://po.st/funnelneckblouse",603,41,24,0,True,False,False,0,5256038.0,0.00011472519795328724,7.800552431318038e-06,4.566177032966656e-06,0.0
2018-09-11,2018,Marks and Spencer,Feeling generous? Send someone something a little different with our blue bouquet of feathery hydrangeas and soft purple roses. Pick your bunch now and enjoy free UK delivery 💐 > po.st/HydrangeaAndRoseBouquet,684,39,20,0,True,False,False,0,5256038.0,0.0001301360454395497,7.420037678570818e-06,3.8051475274722136e-06,0.0
2018-09-10,2018,Marks and Spencer,"We're so excited to finally be able to share with you that Holly Willoughby has joined M&S as our newest Brand Ambassador, with her first 20 piece Autumn edit 'Holly's Must-Haves' launching on the 27th of September. As a long standing fan of the brand (and owner of one of the best wardrobes around!) it's the perfect pairing and we can't wait to share more info with you soon. #HollysMustHaves",5600,703,422,0,False,False,True,1,5255161.0,0.0010656191123354737,0.00013377325642354248,8.030201167956605e-05,0.0
2018-09-09,2018,Marks and Spencer,"Have you seen What's New at M&S FOOD? In our very first episode, we invite four well-known faces to eat their way through our new delizioso Italian range. Check out the video on our Facebook profile or IGTV 😋",527,85,26,0,False,False,False,0,5253118.0,0.00010032137104097032,1.61808662969307e-05,4.949441455531743e-06,0.0
2018-09-09,2018,Marks and Spencer,"It’s a tough job, but someone’s got to do it… Introducing our amazing new M&S FOOD tasters: Amanda, Emma, Paddy and Rochelle. This food-loving line-up were the first to try our delizioso new Italian range – available in store now – and choose their favourite. What’s your M&S food favourite? Let us know in the comments below #MyMarksFave",3100,446,719,636000,False,True,True,1,5253118.0,0.0005901257120057077,8.490195727565991e-05,0.00013687109255874322,0.12107095252762265
2018-09-08,2018,Marks and Spencer,"We invited four very special guests into our kitchen for a taste of What's New at M&S FOOD. Tune in at 9am tomorrow on Facebook, IGTV and YouTube to discover the dishes that had them coming back for seconds!🍴",436,47,73,180000,False,True,False,0,5251751.0,8.301992992432428e-05,8.949396115695509e-06,1.3900125881824938e-05,0.03427428299628067
2018-09-07,2018,Marks and Spencer,"In honour of Macmillan's World's Biggest Coffee Morning on the 28th of this month, everyone's favourite teatime treat, Colin the Caterpillar, has had a special makeover! 10% of all sales of Macmillan cakes, treats and mugs will be donated to continue to help fund the vital work Macmillan professionals, like Azmina, do everyday. Pick our Macmillan Colin up in store and shop more online 🍰 > http://po.st/MacmillanCoffeeMorning2018",5300,158,660,1800000,True,True,False,0,5250837.0,0.0010093628882404844,3.0090440819244627e-05,0.00012569424646013578,0.3428024903458249
2018-09-06,2018,Marks and Spencer,Stay warm and stylish this Autumn with our Single Breasted Camel Mix Coat and our Pure Cashmere Animal Print Jumper combo! Check out our Autumn Must-Haves now > http://po.st/Autumn-MustHaves,369,27,15,0,True,False,False,0,5250293.0,7.02817918923763e-05,5.142570138466558e-06,2.856983410259199e-06,0.0
2018-09-06,2018,Marks and Spencer,"Spice up your dinner, with our Grilled Vegetables Pasta Bake. Low in calories but full of flavours, our Count On Us ready meals are available in store at the new lower price of £3. 😋",247,18,25,0,False,False,False,0,5250293.0,4.704499348893481e-05,3.4283800923110384e-06,4.761639017098665e-06,0.0
2018-09-06,2018,Marks and Spencer,"Are you all set for #SourdoughSeptember? Our crusty sourdough bread is made with our very own 29-year-old starter, which creates a wonderful depth of flavour. They're just £1.50 in store now, so pick up a freshly-baked sourdough loaf and save yourself some dough!",493,75,39,0,False,False,True,1,5250293.0,9.389952141718566e-05,1.4284917051295996e-05,7.428156866673918e-06,0.0
2018-09-05,2018,Marks and Spencer,"Who doesn’t love Italian? We have a delicious new range in store now, like this King Prawn Bucatini. Made with real Italian pasta, juicy marinated prawns and a kick of chilli. 🇮🇹",199,27,20,28000,False,True,False,0,5249856.0,3.790580160674883e-05,5.142998207950847e-06,3.809628302185812e-06,0.0053334796230601385
2018-09-04,2018,Marks and Spencer,"Our Autumn Must-Haves have arrived. Don’t miss out on the stand out pieces from our new collection, available online and in-store now. Shop here. http://po.st/musthavesautumn",550,53,60,48000,True,True,False,0,5249299.0,0.00010477589483852988,1.0096586229894695e-05,1.1430097618748712e-05,0.00914407809499897
2018-09-03,2018,Marks and Spencer,"This indulgent coconut, lime and kiwi berry cheesecake is simple to make, but is sure to be a showstopper. Finish with a sprinkling of miniature kiwi berries for a fabulous finish. Pick them up in store now. Watch the recipe below 🥝 #GBBO",306,69,158,34000,False,True,True,1,5248493.0,5.830244986513271e-05,1.314663085194169e-05,3.010387934212735e-05,0.0064780499850147465
2018-09-02,2018,Marks and Spencer,The neck is a delicate area that even beauty junkies often overlook! Keep your head high and give your neck some love with this two-step routine using these items from PRAI > http://po.st/praiduoneckserum,212,10,13,0,True,False,False,0,5248139.0,4.039527154292217e-05,1.905437336930291e-06,2.4770685380093783e-06,0.0
2018-09-01,2018,Marks and Spencer,Celebrate #LoveLambWeek with our irresistible honey-glazed lamb recipe and pair it with a glass of fruity Colome Altitude Malbec > po.st/LambRecipeThisWay,475,96,44,0,True,False,True,1,5247442.0,9.052029541250767e-05,1.8294628125475228e-05,8.385037890842812e-06,0.0
2018-08-31,2018,Marks and Spencer,It's the weekend: keep calm and Martini on! Our cute kiwi berries are the perfect way to freshen up this classic cocktail. Available in store now. 🥝,127,40,22,18000,False,True,False,0,5246042.0,2.420872726524111e-05,7.624795989052318e-06,4.193637793978775e-06,0.003431158195073543
2018-08-31,2018,Marks and Spencer,"1 tutu, 3 outfits! From party to play date, get the most out of your daughter’s tutu with these quirky style tips: http://po.st/howtostyleatutu",439,61,36,0,True,False,False,0,5246042.0,8.368213597984918e-05,1.1627813883304785e-05,6.862316390147086e-06,0.0
2018-08-31,2018,Marks and Spencer,"What better way to celebrate Friday than with our Earl Grey Pale Ale, which won gold in the flavour category at the International Beer Challenge awards! Our Belgian Wheat Beer also won gold in the wheat beer category. We’ll cheers to that! 🍻 #IBC",126,15,17,0,False,False,True,1,5246042.0,2.40181073655148e-05,2.8592984958946193e-06,3.240538295347235e-06,0.0
2018-08-30,2018,Marks and Spencer,"Low in calories but totally delicious, our Count On Us dishes are now available in store at the new lower price of £3. Try this vibrant chicken and asparagus risotto: guaranteed to make your lunch hour taste amazing!",288,38,22,0,False,False,False,0,5245307.0,5.490622379204878e-05,7.244571194784213e-06,4.194225428559281e-06,0.0
2018-08-30,2018,Marks and Spencer,"We’ll help your children carry the load with our specially designed backpack! With the help of back-health experts, we’ve developed the ultimate school-bag that keeps your child’s back health in mind > http://po.st/ultimatebackpack",459,64,55,0,True,False,False,0,5245307.0,8.750679416857773e-05,1.2201383064899727e-05,1.0485563571398205e-05,0.0
2018-08-29,2018,Marks and Spencer,"Give your avo toast a crunchy pink twist, with our colourful watermelon radish! Top sourdough bread with sliced watermelon radish, add a squeeze of lime, beetroot houmous, avocado, radish, spring onions and chilli flakes. Thanks @tinietempeh for this delicious vegan recipe. 🥑",325,56,42,0,False,False,False,0,5244605.0,6.196844185596436e-05,1.067763921210463e-05,8.008229409078473e-06,0.0
2018-08-28,2018,Marks and Spencer,"With baking fever about to grip the nation, we caught up with the original Bake Off winner Edd Kimber (@theboywhobakes), who shared his recipe for a winning berry-topped celebration cake 🍰 > po.st/ABerrySpecialCake",474,15,42,0,True,False,False,0,5244346.0,9.03830525293335e-05,2.860223181308022e-06,8.008624907662462e-06,0.0
2018-08-28,2018,Marks and Spencer,🚨Until midnight tonight save an extra 10% on all cushions and throws (on top of the existing 20% off). If that’s not an excuse to change your colour palette up for the new season we don’t know what is. Shop here. http://po.st/cushionsthrows30,302,19,26,0,True,False,False,0,5244346.0,5.7585826717001516e-05,3.622949362990162e-06,4.957720180933905e-06,0.0
2018-08-27,2018,Marks and Spencer,Get your children ready for their leaf-kicking adventures this autumn! Our practical and comfortable boots are built to last with their comfortable and sturdy design. Check out our fun-proof boots > http://po.st/bestautumnbootsforkids,276,20,18,0,True,False,False,0,5243539.0,5.26362061958536e-05,3.8142178402792475e-06,3.432796056251322e-06,0.0
2018-08-27,2018,Marks and Spencer,"We caught up with the fabulous @dianahenryfood, who shared a menu that's made for balmy summer nights: starting with these irresistible crostini with broad beans and 'nduja, a spicy Calabrian salami. > po.st/CrostiniRecipeHere",187,8,13,0,True,False,False,0,5243539.0,3.5662936806610955e-05,1.5256871361116986e-06,2.4792415961815103e-06,0.0
2018-08-26,2018,Marks and Spencer,"This #NationalDogDay, keep your best four-legged friend happy and healthy with our new sustainable, UK-sourced pet food. It's paw-fect! Pick some up in store now.",102,10,20,16000,False,True,True,1,5243433.0,1.945290423278032e-05,1.907147473801992e-06,3.814294947603984e-06,0.003051435958083187
2018-08-26,2018,Marks and Spencer,Your favourite childhood meal gets a grown up makeover with our double truffled eggs with parmesan and prosciutto soldiers recipe. Perfect for a brunch or weeknight. Find the recipe here > po.st/TruffledEggsWithProsciuttoSoldiers,1000,260,123,0,True,False,False,0,5243433.0,0.00019071474738019918,4.9585834318851785e-05,2.3457913927764498e-05,0.0
2018-08-25,2018,Marks and Spencer,"The long weekend's here: let the good times be-gin! Our Ginking cocktail combines English wine, London dry gin and a touch of fizz: in other words, the recipe for a brilliantly bubbly bank holiday 🥂",10000,1300,800,0,False,False,False,0,5242970.0,0.001907315891565277,0.000247951065903486,0.00015258527132522217,0.0
2018-08-24,2018,Marks and Spencer,"Three cheers to the bank holiday! Celebrate this weekend with 1/3 off our fabulously crisp prosecco. Pick up a bottle in store now for that perfect pop, clink fizz moment! 🥂",400,59,90,0,False,False,False,0,5242265.0,7.630289579027387e-05,1.1254677129065396e-05,1.716815155281162e-05,0.0
2018-08-24,2018,Marks and Spencer,"From too cool for school shoes to action-ready PE kits, explore our must-have school accessories now > http://po.st/backtoschoolextras",128,11,12,0,True,False,False,0,5242265.0,2.441692665288764e-05,2.0983296342325317e-06,2.289086873708216e-06,0.0
2018-08-23,2018,Marks and Spencer,"It’s #NationalBurgerDay and what better way to celebrate than with our famous Best Ever Burger. Even better, you can now pick them up in the Dine In for a bank holiday feast 🍔",273,65,20,0,False,False,True,1,5241519.0,5.208413820497455e-05,1.2400985286898703e-05,3.815687780584216e-06,0.0
2018-08-22,2018,Marks and Spencer,"Breathe fresh air into your wardrobe with our lightweight, textured, seersucker material shirt for men. With the choice of two colours, this shirt will keep you cool when things heat up! > http://po.st/seersuckershirt",165,18,12,0,True,False,False,0,5241148.0,3.148165249292712e-05,3.4343620901375044e-06,2.289574726758336e-06,0.0
2018-08-21,2018,Marks and Spencer,"For one day only save an extra 10% on all bedding, on top of your 20% Home Event discount. Shop here. http://po.st/extra10",361,43,35,0,True,False,False,0,5240620.0,6.888497925817937e-05,8.205136033522749e-06,6.678599097053402e-06,0.0
2018-08-20,2018,Marks and Spencer,Nude comes in various shades and now our shoes do too. From light caramel to espresso tones there is something for everyone. Shop here http://po.st/nudeshoes,1700,159,67,0,True,False,False,0,5239922.0,0.00032443231025194646,3.0343963135329114e-05,1.2786449874635538e-05,0.0
2018-08-18,2018,Marks and Spencer,"Fire up the grill with our wide range of barbecue favourites including classic burgers, juicy steaks and colourful salads, now with 10% off. Order online now. > po.st/BBQFoodOnline 😋",223,11,12,0,True,False,False,0,5238929.0,4.256595193406897e-05,2.0996657904697697e-06,2.290544498694294e-06,0.0
2018-08-17,2018,Marks and Spencer,Weekend plans? Why not pop in and celebrate #AfternoonTeaWeek in style with our selection of sweet treats and a cup of tea.,711,148,45,0,False,False,True,1,5238164.0,0.00013573458181148968,2.8254174554290392e-05,8.590796317182891e-06,0.0
2018-08-17,2018,Marks and Spencer,Get ahead of the back to school rush with our made to last schoolwear. In store and online now 🎒,67,22,13,0,False,False,False,0,5238164.0,1.2790741183361193e-05,4.199944866178302e-06,2.481785602741724e-06,0.0
2018-08-16,2018,Marks and Spencer,Is your child preparing to fly the nest to uni? Check out our university essentials guide and make sure they have all the necessities for their new home away from home. Tick off your checklist now: http://po.st/universityessentialslist,276,25,70,0,True,False,False,0,5237942.0,5.2692450584599827e-05,4.772866900778971e-06,1.3364027322181116e-05,0.0
2018-08-15,2018,Marks and Spencer,"What better way to celebrate #AfternoonTeaWeek than hosting your own tea party with our delicious scones, cakes and finger sandwiches. ☕ > po.st/ShopAfternoonTea",612,63,44,0,True,False,True,1,5237439.0,0.00011685100294246863,1.2028779714665887e-05,8.401052499131732e-06,0.0
2018-08-13,2018,Marks and Spencer,Now here’s a food holiday you can get behind – raise your glass and pop that cork because #NationalProseccoDay is here. Raise a glass with our best-selling crisp Italian fizz. Available in store now 🍾,384,64,52,0,False,False,True,1,5236790.0,7.332736275466459e-05,1.2221227125777431e-05,9.929747039694164e-06,0.0
